episode,env_return,total_return,steps
700,0.0,0.0,3
701,0.0,0.0,10
702,0.0,0.0,2
703,0.0,0.0,77
704,0.0,0.0,3
705,0.0,0.0,42
706,0.0,0.0,1
707,2.0,2.0,400
708,0.0,0.0,37
709,0.0,0.0,5
710,0.0,0.0,2
711,0.0,0.0,1
712,0.0,0.0,3
713,0.0,0.0,2
714,1.0,1.0,52
715,0.0,0.0,7
716,0.0,0.0,5
717,0.0,0.0,15
718,0.0,0.0,22
719,0.0,0.0,85
720,1.0,1.0,179
721,0.0,0.0,10
722,1.0,1.0,293
723,2.0,2.0,173
724,0.0,0.0,3
725,0.0,0.0,4
726,1.0,1.0,400
727,0.0,0.0,46
728,0.0,0.0,59
729,1.0,1.0,260
730,0.0,0.0,9
731,1.0,1.0,26
732,0.0,0.0,20
733,0.0,0.0,48
734,0.0,0.0,10
735,0.0,0.0,121
736,2.0,2.0,326
737,0.0,0.0,89
738,1.0,1.0,18
739,0.0,0.0,66
740,0.0,0.0,1
741,0.0,0.0,7
742,0.0,0.0,59
743,0.0,0.0,5
744,1.0,1.0,84
745,0.0,0.0,3
746,1.0,1.0,63
747,0.0,0.0,11
748,1.0,1.0,75
749,1.0,1.0,71
750,0.0,0.0,117
751,0.0,0.0,1
752,1.0,1.0,309
753,1.0,1.0,231
754,0.0,0.0,5
755,0.0,0.0,69
756,0.0,0.0,3
757,0.0,0.0,1
758,0.0,0.0,64
759,0.0,0.0,5
760,0.0,0.0,36
761,0.0,0.0,9
762,0.0,0.0,60
763,0.0,0.0,32
764,0.0,0.0,334
765,2.0,2.0,212
766,1.0,1.0,17
767,0.0,0.0,1
768,0.0,0.0,100
769,0.0,0.0,6
770,1.0,1.0,43
771,0.0,0.0,12
772,0.0,0.0,1
773,1.0,1.0,153
774,0.0,0.0,400
775,0.0,0.0,39
776,0.0,0.0,13
777,0.0,0.0,84
778,0.0,0.0,10
779,1.0,1.0,210
780,0.0,0.0,5
781,0.0,0.0,77
782,1.0,1.0,147
783,1.0,1.0,202
784,0.0,0.0,127
785,0.0,0.0,55
786,0.0,0.0,9
787,1.0,1.0,171
788,0.0,0.0,1
789,0.0,0.0,7
790,1.0,1.0,176
791,0.0,0.0,64
792,0.0,0.0,3
793,2.0,2.0,132
794,1.0,1.0,400
795,0.0,0.0,5
796,1.0,1.0,247
797,0.0,0.0,3
798,1.0,1.0,46
799,0.0,0.0,12
