episode,env_return,total_return,steps
729,9.0,9.0,58
730,9.0,9.0,57
731,9.0,9.0,55
732,9.0,9.0,55
733,9.0,9.0,55
734,9.0,9.0,55
735,9.0,9.0,59
736,9.0,9.0,53
737,9.0,9.0,59
738,9.0,9.0,55
739,9.0,9.0,56
740,9.0,9.0,55
741,9.0,9.0,54
742,9.0,9.0,62
743,9.0,9.0,55
744,9.0,9.0,55
745,9.0,9.0,58
746,9.0,9.0,55
747,9.0,9.0,58
748,9.0,9.0,53
749,9.0,9.0,55
750,9.0,9.0,57
751,9.0,9.0,60
752,9.0,9.0,61
753,9.0,9.0,54
754,9.0,9.0,55
755,9.0,9.0,55
756,9.0,9.0,61
757,9.0,9.0,58
758,9.0,9.0,58
759,9.0,9.0,59
760,9.0,9.0,53
761,9.0,9.0,55
762,9.0,9.0,57
763,9.0,9.0,57
764,9.0,9.0,55
765,9.0,9.0,56
766,9.0,9.0,55
767,9.0,9.0,57
768,9.0,9.0,55
769,9.0,9.0,55
770,9.0,9.0,58
771,9.0,9.0,56
772,9.0,9.0,57
773,9.0,9.0,56
774,9.0,9.0,62
775,9.0,9.0,55
776,9.0,9.0,59
777,9.0,9.0,54
778,9.0,9.0,62
779,9.0,9.0,57
780,9.0,9.0,55
781,9.0,9.0,55
782,9.0,9.0,57
783,9.0,9.0,55
784,9.0,9.0,55
785,9.0,9.0,55
786,9.0,9.0,61
787,9.0,9.0,53
788,9.0,9.0,57
789,9.0,9.0,60
790,9.0,9.0,53
791,9.0,9.0,53
792,9.0,9.0,54
793,9.0,9.0,57
794,9.0,9.0,61
795,9.0,9.0,57
796,9.0,9.0,54
797,9.0,9.0,59
798,9.0,9.0,55
799,9.0,9.0,53
